tanggal,waktu,Tinggi Gelombang\m,Curah Hujan\m,Kecepatan Angin m/s
7/15/2025,5:00:00 AM,0.5615931,0.000504971,6.776527932
7/15/2025,5:00:00 AM,0.69635874,0.000563622,7.418205601
7/15/2025,5:00:00 AM,0.7136927,0.000551224,7.368420212
7/15/2025,5:00:00 AM,0.5237513,0.000501156,5.949727423
7/15/2025,5:00:00 AM,0.28937632,0.001616001,3.11373725
7/15/2025,5:00:00 AM,0.636056,0.000284195,7.453682022
7/15/2025,5:00:00 AM,0.65729624,0.000546455,6.65689201
7/15/2025,5:00:00 AM,0.5418177,0.000484943,5.490867222
7/15/2025,5:00:00 AM,0.3782435,6.96E-05,4.148812247
7/15/2025,5:00:00 AM,0.16266733,0.00027895,1.772544337
7/15/2025,5:00:00 AM,0.13971812,2.53E-05,2.060307112
7/15/2025,5:00:00 AM,0.64655405,0.000193596,7.200081898
7/15/2025,5:00:00 AM,0.5559779,4.15E-05,6.193430396
7/15/2025,5:00:00 AM,0.39069468,1.34E-05,4.518528411
7/15/2025,5:00:00 AM,0.2717982,2.77E-05,2.324509471
7/15/2025,5:00:00 AM,0.120186865,0.000133038,1.551082221
7/15/2025,5:00:00 AM,0.6277552,0.00010252,6.744474844
7/15/2025,5:00:00 AM,0.62555796,5.20E-05,6.777441932
7/15/2025,5:00:00 AM,0.47297007,8.58E-06,5.035641082
7/15/2025,5:00:00 AM,0.30573374,4.77E-06,2.819531816
7/15/2025,5:00:00 AM,0.11750132,0.00258255,1.479470221
7/15/2025,5:00:00 AM,0.6319056,0.000135899,6.567368082
7/15/2025,5:00:00 AM,0.5835658,7.25E-05,5.732323796
7/15/2025,5:00:00 AM,0.42463022,3.00E-05,3.118918858
7/15/2025,5:00:00 AM,0.2713099,5.25E-05,2.260619832
7/15/2025,5:00:00 AM,0.5757533,7.01E-05,6.43563444
7/15/2025,5:00:00 AM,0.57209116,0.000377178,4.297152424
7/15/2025,5:00:00 AM,0.44757944,0.000319958,1.179273975
7/15/2025,5:00:00 AM,0.20417124,0.000582218,1.308386538
7/15/2025,5:00:00 AM,0.5567103,0.000115395,6.602595443
7/15/2025,5:00:00 AM,0.670724,7.87E-05,5.593233379
7/15/2025,5:00:00 AM,0.50714976,0.000684261,0.96645323
7/15/2025,5:00:00 AM,0.75226694,1.67E-05,6.405213432
7/15/2025,5:00:00 AM,0.8452845,1.05E-05,6.859438897
7/15/2025,5:00:00 AM,0.6575404,2.29E-05,3.958538571
7/15/2025,5:00:00 AM,0.14948374,0.000739574,0.712656707
7/15/2025,5:00:00 AM,0.77936655,4.77E-06,5.305824521
7/15/2025,5:00:00 AM,0.77814585,2.86E-06,5.38492807
7/15/2025,5:00:00 AM,0.71442515,4.77E-07,5.496235737
7/15/2025,5:00:00 AM,0.45295054,0.000147343,4.466143122
7/15/2025,5:00:00 AM,0.19538218,0.000361919,2.048609854
7/15/2025,5:00:00 AM,0.21613413,5.25E-06,2.772745246
7/15/2025,6:00:00 AM,0.6611654,0.000842094,6.83770943
7/15/2025,6:00:00 AM,0.53811854,0.000370026,6.71595483
7/15/2025,6:00:00 AM,0.3227865,0.00010252,3.455237516
7/15/2025,6:00:00 AM,0.58572596,2.96E-05,7.226939017
7/15/2025,6:00:00 AM,0.71658534,3.96E-05,7.441623134
7/15/2025,6:00:00 AM,0.7253744,8.54E-05,6.470302083
7/15/2025,6:00:00 AM,0.5703451,0.000292301,5.468105051
7/15/2025,6:00:00 AM,0.32620448,0.00175333,2.764382637
7/15/2025,6:00:00 AM,0.67215174,0.000148296,7.797748796
7/15/2025,6:00:00 AM,0.69803065,0.000156403,7.402548535
7/15/2025,6:00:00 AM,0.5708334,0.000125408,5.699780296
7/15/2025,6:00:00 AM,0.4128744,5.48E-05,4.160984431
7/15/2025,6:00:00 AM,0.17532557,8.44E-05,1.267541163
7/15/2025,6:00:00 AM,0.1562826,1.96E-05,2.480586027
7/15/2025,6:00:00 AM,0.6701986,7.72E-05,6.78734165
7/15/2025,6:00:00 AM,0.5918295,9.25E-05,5.94668039
7/15/2025,6:00:00 AM,0.4177572,6.29E-05,4.565256588
7/15/2025,6:00:00 AM,0.27932948,6.20E-06,2.595723669
7/15/2025,6:00:00 AM,0.121614635,9.30E-05,1.641767164
7/15/2025,6:00:00 AM,0.6335775,6.91E-05,6.451998951
7/15/2025,6:00:00 AM,0.629183,0.00010252,6.197376706
7/15/2025,6:00:00 AM,0.48709315,6.72E-05,4.375239677
7/15/2025,6:00:00 AM,0.31570643,1.48E-05,2.399164376
7/15/2025,6:00:00 AM,0.113313854,0.001220226,0.929275821
7/15/2025,6:00:00 AM,0.63382167,0.000198841,6.620030011
7/15/2025,6:00:00 AM,0.58206385,0.000102997,5.298318749
7/15/2025,6:00:00 AM,0.4284994,4.58E-05,2.565764682
7/15/2025,6:00:00 AM,0.27176112,5.72E-06,0.454440908
7/15/2025,6:00:00 AM,0.58035487,0.000136375,6.660116395
7/15/2025,6:00:00 AM,0.57010096,7.96E-05,4.496228465
7/15/2025,6:00:00 AM,0.4507162,3.43E-05,1.649255003
7/15/2025,6:00:00 AM,0.20706385,5.91E-05,0.374233062
7/15/2025,6:00:00 AM,0.5679037,4.39E-05,6.66577065
7/15/2025,6:00:00 AM,0.66311854,3.29E-05,5.707685396
7/15/2025,6:00:00 AM,0.5046713,0.000392914,1.690509697
7/15/2025,6:00:00 AM,0.74612635,9.54E-06,6.235751125
7/15/2025,6:00:00 AM,0.81155604,2.38E-06,6.842379507
7/15/2025,6:00:00 AM,0.6225912,3.10E-05,4.230641848
7/15/2025,6:00:00 AM,0.15213221,0.000468254,0.753368464
7/15/2025,6:00:00 AM,0.7673666,1.38E-05,5.001228726
7/15/2025,6:00:00 AM,0.7390463,9.54E-07,5.367502327
7/15/2025,6:00:00 AM,0.66067713,9.54E-07,5.277760774
7/15/2025,6:00:00 AM,0.42508143,2.67E-05,4.03985165
7/15/2025,6:00:00 AM,0.19363612,8.73E-05,2.296586557
7/15/2025,6:00:00 AM,0.22049159,0,2.975582397
7/15/2025,7:00:00 AM,0.70195895,0.000134468,7.266263231
7/15/2025,7:00:00 AM,0.6150449,0.000198841,6.175013426
7/15/2025,7:00:00 AM,0.3777402,0.001170635,3.607646057
7/15/2025,7:00:00 AM,0.6062558,6.68E-05,7.391136384
7/15/2025,7:00:00 AM,0.73320895,0.000916958,7.150740263
7/15/2025,7:00:00 AM,0.72954684,0.000524998,6.746023447
7/15/2025,7:00:00 AM,0.5898984,6.63E-05,5.423823224
7/15/2025,7:00:00 AM,0.339166,0.002047062,2.349387862
7/15/2025,7:00:00 AM,0.7004941,0.00039196,7.621588809
7/15/2025,7:00:00 AM,0.7327207,0.001170158,7.286332632
7/15/2025,7:00:00 AM,0.59917575,0.000281334,6.084376712
7/15/2025,7:00:00 AM,0.43071872,0.000503063,3.933018942
7/15/2025,7:00:00 AM,0.18706638,0.000560761,0.917877171
7/15/2025,7:00:00 AM,0.15508395,0.000995636,1.173912202
7/15/2025,7:00:00 AM,0.6860898,0.001267433,6.619280225
7/15/2025,7:00:00 AM,0.6079648,0.000815392,5.673541151
7/15/2025,7:00:00 AM,0.4353574,0.000239372,4.373538522
7/15/2025,7:00:00 AM,0.2839902,0.000152111,2.360425024
7/15/2025,7:00:00 AM,0.11943942,6.06E-05,0.648909056
7/15/2025,7:00:00 AM,0.63579684,0.000103951,5.9875031
7/15/2025,7:00:00 AM,0.6260312,0.000126362,5.550710047
7/15/2025,7:00:00 AM,0.48906833,0.000113487,3.745658837
7/15/2025,7:00:00 AM,0.32109958,0.00020647,2.085621814
7/15/2025,7:00:00 AM,0.108697236,0.000826359,1.094121053
7/15/2025,7:00:00 AM,0.6284726,0.000102997,6.197467268
7/15/2025,7:00:00 AM,0.5754941,4.58E-05,4.765851275
7/15/2025,7:00:00 AM,0.42949802,1.24E-05,2.108700447
7/15/2025,7:00:00 AM,0.2725156,7.10E-05,0.99688036
7/15/2025,7:00:00 AM,0.5791562,5.63E-05,6.590240339
7/15/2025,7:00:00 AM,0.56426364,2.72E-05,4.559968884
7/15/2025,7:00:00 AM,0.45122653,1.38E-05,2.170397469
7/15/2025,7:00:00 AM,0.21050388,4.82E-05,1.442048593
7/15/2025,7:00:00 AM,0.56133395,7.15E-06,6.459803626
7/15/2025,7:00:00 AM,0.64116794,4.77E-06,5.387213221
7/15/2025,7:00:00 AM,0.4978574,0.000108242,2.393799343
7/15/2025,7:00:00 AM,0.7285703,0,5.830579747
7/15/2025,7:00:00 AM,0.7737363,0,6.321373496
7/15/2025,7:00:00 AM,0.5916074,5.25E-05,4.14704663
7/15/2025,7:00:00 AM,0.15874606,4.77E-06,0.155044559
7/15/2025,7:00:00 AM,0.7466367,3.39E-05,4.732576722
7/15/2025,7:00:00 AM,0.70903903,0,5.542787171
7/15/2025,7:00:00 AM,0.62383395,1.91E-06,5.726669948
7/15/2025,7:00:00 AM,0.40337497,0.000134945,3.732840774
7/15/2025,7:00:00 AM,0.19268161,0.000148773,2.085240747
7/15/2025,7:00:00 AM,0.22612888,4.29E-06,3.259262562
7/15/2025,8:00:00 AM,0.72960204,9.97E-05,7.155743806
7/15/2025,8:00:00 AM,0.6229126,5.29E-05,5.504394094
7/15/2025,8:00:00 AM,0.39488524,9.06E-05,1.569362585
7/15/2025,8:00:00 AM,0.6314575,2.67E-05,6.936142675
7/15/2025,8:00:00 AM,0.75792235,0.000421524,7.410100554
7/15/2025,8:00:00 AM,0.74962157,0.000569344,7.394790905
7/15/2025,8:00:00 AM,0.6126587,0.000506401,6.005452013
7/15/2025,8:00:00 AM,0.3489868,0.0003438,2.25763119
7/15/2025,8:00:00 AM,0.717395,0.000293255,7.034285191
7/15/2025,8:00:00 AM,0.74644774,0.000832081,6.844365748
7/15/2025,8:00:00 AM,0.6067993,0.000522137,5.913018007
7/15/2025,8:00:00 AM,0.44078368,0.000835896,3.751234192
7/15/2025,8:00:00 AM,0.19249266,0.000103951,1.28837697
7/15/2025,8:00:00 AM,0.15098876,4.15E-05,0.663418321
7/15/2025,8:00:00 AM,0.6932251,0.000409603,6.671404793
7/15/2025,8:00:00 AM,0.60533446,0.000151634,5.425611548
7/15/2025,8:00:00 AM,0.43883055,0.000151157,3.960255622
7/15/2025,8:00:00 AM,0.28990477,0.000166416,1.683691742
7/15/2025,8:00:00 AM,0.11632079,2.62E-05,0.226361318
7/15/2025,8:00:00 AM,0.6338989,0.000188351,5.948414635
7/15/2025,8:00:00 AM,0.6192505,0.000110626,5.457403921
7/15/2025,8:00:00 AM,0.48765868,4.58E-05,3.589140344
7/15/2025,8:00:00 AM,0.3255493,2.91E-05,1.679872428
7/15/2025,8:00:00 AM,0.10386962,0.001327992,1.428033996
7/15/2025,8:00:00 AM,0.6231567,8.01E-05,5.935283742
7/15/2025,8:00:00 AM,0.5682251,3.77E-05,4.386665221
7/15/2025,8:00:00 AM,0.43150634,4.20E-05,2.27181596
7/15/2025,8:00:00 AM,0.2725708,1.62E-05,0.975019697
7/15/2025,8:00:00 AM,0.5696899,2.57E-05,6.360859799
7/15/2025,8:00:00 AM,0.55308837,1.81E-05,4.388590039
7/15/2025,8:00:00 AM,0.4493286,5.72E-06,2.360739618
7/15/2025,8:00:00 AM,0.21202391,4.63E-05,1.490647351
7/15/2025,8:00:00 AM,0.53380126,9.54E-07,6.257579787
7/15/2025,8:00:00 AM,0.6067993,2.38E-06,4.978966285
7/15/2025,8:00:00 AM,0.48643798,0.000155926,1.963082161
7/15/2025,8:00:00 AM,0.69298095,0,5.55524221
7/15/2025,8:00:00 AM,0.7210571,0,5.663749726
7/15/2025,8:00:00 AM,0.5623657,2.05E-05,3.075485777
7/15/2025,8:00:00 AM,0.15806884,1.43E-06,0.966930951
7/15/2025,8:00:00 AM,0.7181274,4.77E-06,4.383524821
7/15/2025,8:00:00 AM,0.67930907,0,5.28519074
7/15/2025,8:00:00 AM,0.60045165,4.77E-07,5.652938435
7/15/2025,8:00:00 AM,0.39146727,4.29E-06,3.692468111
7/15/2025,8:00:00 AM,0.19298095,4.72E-05,2.038386747
7/15/2025,8:00:00 AM,0.22374266,0,3.380277815
7/15/2025,9:00:00 AM,0.7583499,0.000157356,7.248016575
7/15/2025,9:00:00 AM,0.60722685,3.62E-05,4.986380763
7/15/2025,9:00:00 AM,0.3977542,7.15E-06,0.993955976
7/15/2025,9:00:00 AM,0.6406741,9.54E-06,6.632651864
7/15/2025,9:00:00 AM,0.7690921,7.77E-05,7.074163826
7/15/2025,9:00:00 AM,0.7554202,4.10E-05,6.729520735
7/15/2025,9:00:00 AM,0.6182132,0.000144005,5.505836737
7/15/2025,9:00:00 AM,0.3516116,0.000270844,2.054699249
7/15/2025,9:00:00 AM,0.7163577,0.000483513,6.695577687
7/15/2025,9:00:00 AM,0.74663115,0.000228405,6.553213449
7/15/2025,9:00:00 AM,0.6033206,6.34E-05,5.458176034
7/15/2025,9:00:00 AM,0.44145536,7.25E-05,3.38139166
7/15/2025,9:00:00 AM,0.19682646,1.29E-05,0.704396745
7/15/2025,9:00:00 AM,0.14702177,5.25E-06,0.111723604
7/15/2025,9:00:00 AM,0.68242216,0.000125885,6.17969285
7/15/2025,9:00:00 AM,0.5972171,0.000106335,4.896859374
7/15/2025,9:00:00 AM,0.43852568,7.82E-05,3.516948798
7/15/2025,9:00:00 AM,0.29521513,7.30E-05,1.687498564
7/15/2025,9:00:00 AM,0.11284208,7.63E-06,0.368911428
7/15/2025,9:00:00 AM,0.6226077,9.68E-05,6.030760261
7/15/2025,9:00:00 AM,0.6050296,4.01E-05,5.090754441
7/15/2025,9:00:00 AM,0.48515654,4.72E-05,3.17393924
7/15/2025,9:00:00 AM,0.33085966,2.05E-05,1.692531332
7/15/2025,9:00:00 AM,0.09892607,0.001124382,0.651338479
7/15/2025,9:00:00 AM,0.61992216,0.000108719,6.019517076
7/15/2025,9:00:00 AM,0.56206083,3.05E-05,4.335388536
7/15/2025,9:00:00 AM,0.43461943,4.77E-05,2.517941447
7/15/2025,9:00:00 AM,0.2751956,3.81E-06,1.264158601
7/15/2025,9:00:00 AM,0.5649905,3.10E-05,6.179076327
7/15/2025,9:00:00 AM,0.5427737,1.19E-05,4.262203793
7/15/2025,9:00:00 AM,0.45024443,5.72E-06,2.643794028
7/15/2025,9:00:00 AM,0.21538115,5.25E-06,1.92220099
7/15/2025,9:00:00 AM,0.51298857,4.77E-07,5.950837356
7/15/2025,9:00:00 AM,0.5757327,0,4.562999091
7/15/2025,9:00:00 AM,0.4717288,9.11E-05,1.844263264
7/15/2025,9:00:00 AM,0.66020536,0,5.434312787
7/15/2025,9:00:00 AM,0.67216825,0,5.347908751
7/15/2025,9:00:00 AM,0.5330081,4.29E-06,2.343396022
7/15/2025,9:00:00 AM,0.15654325,2.38E-06,1.230146954
7/15/2025,9:00:00 AM,0.69194365,0,4.51561513
7/15/2025,9:00:00 AM,0.6514163,0,5.200020896
7/15/2025,9:00:00 AM,0.5823245,0,5.52539823
7/15/2025,9:00:00 AM,0.39287138,0,4.528190152
7/15/2025,9:00:00 AM,0.1904788,4.77E-07,2.461590203
7/15/2025,9:00:00 AM,0.21904325,0,3.040043482
7/15/2025,10:00:00 AM,0.7514558,0.000112057,6.751711352
7/15/2025,10:00:00 AM,0.5876374,2.10E-05,4.747555209
7/15/2025,10:00:00 AM,0.38573313,2.38E-06,1.246949906
7/15/2025,10:00:00 AM,0.6301179,2.38E-06,6.370107359
7/15/2025,10:00:00 AM,0.7497468,1.96E-05,6.434295737
7/15/2025,10:00:00 AM,0.7311921,3.86E-05,6.053526751
7/15/2025,10:00:00 AM,0.60277414,0.000204563,5.009379478
7/15/2025,10:00:00 AM,0.34129953,0.000561237,1.990237872
7/15/2025,10:00:00 AM,0.68993235,0.000236988,6.313805252
7/15/2025,10:00:00 AM,0.71996164,9.97E-05,6.006801026
7/15/2025,10:00:00 AM,0.58714914,8.68E-05,4.898376156
7/15/2025,10:00:00 AM,0.43651438,8.96E-05,3.16731903
7/15/2025,10:00:00 AM,0.18382883,6.68E-06,0.688997161
7/15/2025,10:00:00 AM,0.12157297,5.25E-06,0.663680159
7/15/2025,10:00:00 AM,0.65746164,9.06E-05,5.868565993
7/15/2025,10:00:00 AM,0.5790925,5.05E-05,4.764876147
7/15/2025,10:00:00 AM,0.43749094,8.25E-05,3.291499873
7/15/2025,10:00:00 AM,0.29759836,4.20E-05,2.124311471
7/15/2025,10:00:00 AM,0.08153391,3.53E-05,0.693141262
7/15/2025,10:00:00 AM,0.6176667,0.00011158,6.117630027
7/15/2025,10:00:00 AM,0.590323,2.34E-05,5.043181079
7/15/2025,10:00:00 AM,0.48021555,5.82E-05,3.526427494
7/15/2025,10:00:00 AM,0.33226633,1.10E-05,2.314536669
7/15/2025,10:00:00 AM,0.06908274,3.34E-05,0.601271495
7/15/2025,10:00:00 AM,0.6301179,5.72E-05,6.381054743
7/15/2025,10:00:00 AM,0.5602937,1.29E-05,4.744533824
7/15/2025,10:00:00 AM,0.4330964,4.10E-05,2.838682925
7/15/2025,10:00:00 AM,0.26390696,1.91E-06,1.83765519
7/15/2025,10:00:00 AM,0.5693269,7.15E-06,6.209924087
7/15/2025,10:00:00 AM,0.53197336,5.25E-06,4.151712117
7/15/2025,10:00:00 AM,0.44237375,2.38E-06,2.771962903
7/15/2025,10:00:00 AM,0.19847727,9.54E-07,2.068620485
7/15/2025,10:00:00 AM,0.50072336,0,6.040421455
7/15/2025,10:00:00 AM,0.5497956,0,4.676393321
7/15/2025,10:00:00 AM,0.45458078,0.000317574,1.948262547
7/15/2025,10:00:00 AM,0.6367097,0,5.798624697
7/15/2025,10:00:00 AM,0.6350007,0,5.543019168
7/15/2025,10:00:00 AM,0.5034089,4.29E-06,2.592372197
7/15/2025,10:00:00 AM,0.14549875,1.38E-05,0.926433184
7/15/2025,10:00:00 AM,0.66893625,0,4.586898061
7/15/2025,10:00:00 AM,0.62132883,0,4.815317346
7/15/2025,10:00:00 AM,0.5461335,0,4.991075611
7/15/2025,10:00:00 AM,0.3710847,4.77E-07,4.320347822
7/15/2025,10:00:00 AM,0.18456125,4.77E-07,1.864688719
7/15/2025,10:00:00 AM,0.20995188,0,2.177100537
7/15/2025,11:00:00 AM,0.74041724,0.000520706,6.898451643
7/15/2025,11:00:00 AM,0.5741575,1.96E-05,4.67982073
7/15/2025,11:00:00 AM,0.38348365,1.91E-06,1.978196578
7/15/2025,11:00:00 AM,0.61004615,2.38E-06,5.74041639
7/15/2025,11:00:00 AM,0.7199094,1.91E-06,5.949998068
7/15/2025,11:00:00 AM,0.6991575,2.10E-05,5.483563072
7/15/2025,11:00:00 AM,0.58831763,0.001435757,4.955465565
7/15/2025,11:00:00 AM,0.34246802,4.39E-05,1.840498335
7/15/2025,11:00:00 AM,0.65863013,0.000585556,5.92776918
7/15/2025,11:00:00 AM,0.6871946,0.000144959,5.528083497
7/15/2025,11:00:00 AM,0.5682981,0.000174522,4.281616267
7/15/2025,11:00:00 AM,0.43280005,0.000520229,2.724521974
7/15/2025,11:00:00 AM,0.18963599,3.34E-06,1.038257305
7/15/2025,11:00:00 AM,0.120055914,1.91E-05,0.881065749
7/15/2025,11:00:00 AM,0.63885474,6.29E-05,5.95456661
7/15/2025,11:00:00 AM,0.5624387,4.77E-05,4.3973384
7/15/2025,11:00:00 AM,0.4330442,0.000132084,2.800310326
7/15/2025,11:00:00 AM,0.30242896,2.10E-05,1.881251785
7/15/2025,11:00:00 AM,0.08807349,4.29E-05,1.383651729
7/15/2025,11:00:00 AM,0.61737037,0.000144482,6.132364728
7/15/2025,11:00:00 AM,0.5790403,1.67E-05,4.893618609
7/15/2025,11:00:00 AM,0.47650123,9.06E-06,3.414630821
7/15/2025,11:00:00 AM,0.33953834,0,2.527357603
7/15/2025,11:00:00 AM,0.06878638,1.81E-05,1.01271063
7/15/2025,11:00:00 AM,0.62860084,2.10E-05,5.946945727
7/15/2025,11:00:00 AM,0.5538938,2.38E-06,4.4837611
7/15/2025,11:00:00 AM,0.43524146,1.43E-06,3.13862093
7/15/2025,11:00:00 AM,0.26946998,0,2.332592959
7/15/2025,11:00:00 AM,0.566345,0,6.057427253
7/15/2025,11:00:00 AM,0.5243528,0,4.5202439
7/15/2025,11:00:00 AM,0.44280982,4.77E-07,3.50172304
7/15/2025,11:00:00 AM,0.20428443,0,2.574211194
7/15/2025,11:00:00 AM,0.503845,0,6.325735403
7/15/2025,11:00:00 AM,0.5390012,0,5.15793925
7/15/2025,11:00:00 AM,0.44061255,0.000136852,2.379525943
7/15/2025,11:00:00 AM,0.6325071,0,6.209195501
7/15/2025,11:00:00 AM,0.6176145,0,5.789988103
7/15/2025,11:00:00 AM,0.48016334,2.86E-06,2.252812672
7/15/2025,11:00:00 AM,0.14349341,2.72E-05,1.082029749
7/15/2025,11:00:00 AM,0.65863013,0,5.010834283
7/15/2025,11:00:00 AM,0.6027219,0,4.928132399
7/15/2025,11:00:00 AM,0.5202024,0,5.032433014
7/15/2025,11:00:00 AM,0.36077857,0,4.746814096
7/15/2025,11:00:00 AM,0.18206763,0,1.635113735
7/15/2025,11:00:00 AM,0.20330787,9.54E-07,1.185672631
7/15/2025,12:00:00 PM,0.73001134,0.001665592,6.759550059
7/15/2025,12:00:00 PM,0.56423986,7.15E-06,4.543557117
7/15/2025,12:00:00 PM,0.37747228,0,1.926094329
7/15/2025,12:00:00 PM,0.5854801,2.86E-06,5.568429075
7/15/2025,12:00:00 PM,0.68557775,1.24E-05,5.864165289
7/15/2025,12:00:00 PM,0.6636051,5.25E-05,5.458260687
7/15/2025,12:00:00 PM,0.57083166,0.002055645,4.698667637
7/15/2025,12:00:00 PM,0.34133947,2.72E-05,1.710858664
7/15/2025,12:00:00 PM,0.62258947,0.000191212,5.408127331
7/15/2025,12:00:00 PM,0.6479801,0.000102997,4.899023645
7/15/2025,12:00:00 PM,0.54446447,0.000333309,3.453544759
7/15/2025,12:00:00 PM,0.4275211,0.000959873,1.9506343
7/15/2025,12:00:00 PM,0.19387853,1.91E-06,0.786194209
7/15/2025,12:00:00 PM,0.11990392,1.34E-05,0.565620146
7/15/2025,12:00:00 PM,0.61111486,5.48E-05,5.03686089
7/15/2025,12:00:00 PM,0.53884923,4.67E-05,3.155195513
7/15/2025,12:00:00 PM,0.42459142,4.53E-05,2.084040271
7/15/2025,12:00:00 PM,0.30325353,4.29E-06,1.40383315
7/15/2025,12:00:00 PM,0.086212516,6.68E-06,1.350453126
7/15/2025,12:00:00 PM,0.60965,5.67E-05,5.93504458
7/15/2025,12:00:00 PM,0.5632633,3.34E-06,4.370610466
7/15/2025,12:00:00 PM,0.46902502,0,3.13463298
7/15/2025,12:00:00 PM,0.33889806,0,2.168162278
7/15/2025,12:00:00 PM,0.06546056,9.49E-05,1.053119465
7/15/2025,12:00:00 PM,0.60965,6.68E-06,5.466639449
7/15/2025,12:00:00 PM,0.5405582,0,4.068456672
7/15/2025,12:00:00 PM,0.4341129,0,3.28094296
7/15/2025,12:00:00 PM,0.2705387,4.77E-07,2.144603875
7/15/2025,12:00:00 PM,0.5513004,0,5.772513158
7/15/2025,12:00:00 PM,0.51321447,0,4.17758264
7/15/2025,12:00:00 PM,0.43508947,2.86E-05,3.544240186
7/15/2025,12:00:00 PM,0.20437658,0,2.473654249
7/15/2025,12:00:00 PM,0.50051916,0,5.947034468
7/15/2025,12:00:00 PM,0.5229801,9.54E-07,4.719756238
7/15/2025,12:00:00 PM,0.4275211,0.000197411,2.348759208
7/15/2025,12:00:00 PM,0.62551916,0,5.836002933
7/15/2025,12:00:00 PM,0.60330236,0,5.809098188
7/15/2025,12:00:00 PM,0.46267736,9.54E-07,2.628921766
7/15/2025,12:00:00 PM,0.1413883,2.72E-05,0.994971707
7/15/2025,12:00:00 PM,0.6492008,0,5.005785406
7/15/2025,12:00:00 PM,0.5910953,0,5.126289323
7/15/2025,12:00:00 PM,0.5102848,0,5.407610731
7/15/2025,12:00:00 PM,0.36721838,0,5.132201481
7/15/2025,12:00:00 PM,0.17971838,0,1.37333811
7/15/2025,12:00:00 PM,0.1972965,0,0.70080449
7/15/2025,1:00:00 PM,0.7057617,1.24E-05,6.369467311
7/15/2025,1:00:00 PM,0.54633784,4.29E-06,3.95291998
7/15/2025,1:00:00 PM,0.3686035,0,1.990615741
7/15/2025,1:00:00 PM,0.5687988,1.43E-06,5.990840742
7/15/2025,1:00:00 PM,0.66474605,9.06E-06,6.222291431
7/15/2025,1:00:00 PM,0.6356933,5.10E-05,5.204954016
7/15/2025,1:00:00 PM,0.54926753,3.48E-05,4.177593636
7/15/2025,1:00:00 PM,0.33686522,8.11E-06,1.434318079
7/15/2025,1:00:00 PM,0.5929687,0.000375271,5.810734045
7/15/2025,1:00:00 PM,0.6110351,8.25E-05,4.907228233
7/15/2025,1:00:00 PM,0.5214355,8.68E-05,3.098820283
7/15/2025,1:00:00 PM,0.4191406,1.48E-05,1.244053538
7/15/2025,1:00:00 PM,0.19575192,4.77E-07,1.092099683
7/15/2025,1:00:00 PM,0.11860348,4.10E-05,1.288207987
7/15/2025,1:00:00 PM,0.57832026,0.00010252,4.528093591
7/15/2025,1:00:00 PM,0.515332,2.34E-05,2.81939575
7/15/2025,1:00:00 PM,0.41352537,8.11E-06,0.965635701
7/15/2025,1:00:00 PM,0.30292967,0,1.465514765
7/15/2025,1:00:00 PM,0.08320309,1.91E-06,1.350410341
7/15/2025,1:00:00 PM,0.58540034,1.05E-05,5.17042975
7/15/2025,1:00:00 PM,0.54047847,0,3.424935241
7/15/2025,1:00:00 PM,0.4586914,0,2.30401912
7/15/2025,1:00:00 PM,0.33637694,0,1.114259439
7/15/2025,1:00:00 PM,0.06196286,9.54E-07,1.084258196
7/15/2025,1:00:00 PM,0.5780761,2.86E-06,4.667819989
7/15/2025,1:00:00 PM,0.5202148,0,3.232348833
7/15/2025,1:00:00 PM,0.4269531,0,2.453014543
7/15/2025,1:00:00 PM,0.26923826,4.77E-07,1.262881265
7/15/2025,1:00:00 PM,0.5202148,0,4.864787882
7/15/2025,1:00:00 PM,0.4923828,1.57E-05,3.577530138
7/15/2025,1:00:00 PM,0.4245117,3.34E-06,3.184009372
7/15/2025,1:00:00 PM,0.202832,0,2.752257502
7/15/2025,1:00:00 PM,0.47456053,0,5.220704121
7/15/2025,1:00:00 PM,0.499707,4.91E-05,4.23039565
7/15/2025,1:00:00 PM,0.41157225,0.000163555,1.962332443
7/15/2025,1:00:00 PM,0.6044433,0,5.207422664
7/15/2025,1:00:00 PM,0.58662105,0,5.552321336
7/15/2025,1:00:00 PM,0.44868162,0,2.893887856
7/15/2025,1:00:00 PM,0.140332,1.86E-05,0.404525861
7/15/2025,1:00:00 PM,0.6344726,0,4.634337352
7/15/2025,1:00:00 PM,0.58369136,0,5.340823839
7/15/2025,1:00:00 PM,0.5160644,0,5.966260002
7/15/2025,1:00:00 PM,0.3866699,0,5.573034091
7/15/2025,1:00:00 PM,0.17866208,0,1.340778415
7/15/2025,1:00:00 PM,0.19208981,1.43E-06,0.434496751
7/15/2025,2:00:00 PM,0.6638422,3.81E-06,5.753277512
7/15/2025,2:00:00 PM,0.5195551,0,3.096407679
7/15/2025,2:00:00 PM,0.35842225,0,1.534838898
7/15/2025,2:00:00 PM,0.557641,1.91E-06,6.099783907
7/15/2025,2:00:00 PM,0.64260197,3.05E-05,6.086945805
7/15/2025,2:00:00 PM,0.60524845,1.72E-05,4.807370435
7/15/2025,2:00:00 PM,0.5239496,1.91E-06,3.332458895
7/15/2025,2:00:00 PM,0.32888123,0,1.188976264
7/15/2025,2:00:00 PM,0.57448673,0.000258446,6.177444861
7/15/2025,2:00:00 PM,0.5810785,9.54E-05,4.704363855
7/15/2025,2:00:00 PM,0.50002384,2.86E-06,2.507321943
